step,hard,temp,i_ptm,energy,stage,block_id,protocol
15,0,0.72,0.29,-12.84,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
16,0,0.7,0.3,-13.84,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
17,0,0.68,0.3,-14.56,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
18,0,0.66,0.31,-15.17,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
19,0,0.64,0.32,-15.44,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
20,0,0.62,0.32,-15.82,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
21,0,0.6,0.35,-16.76,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
22,0,0.58,0.4,-16.99,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
23,0,0.56,0.37,-18.01,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
24,0,0.54,0.43,-19.2,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
25,0,0.52,0.51,-19.48,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
26,0,0.5,0.4,-19.72,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
27,0,0.48,0.41,-20.26,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
28,0,0.46,0.39,-21.41,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
29,0,0.44,0.42,-22.56,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
30,0,0.42,0.49,-23.13,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
31,0,0.4,0.43,-23.51,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
32,0,0.38,0.56,-23.73,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
33,0,0.36,0.51,-24.05,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
34,0,0.34,0.54,-24.91,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
35,0,0.32,0.49,-24.7,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
36,0,0.3,0.43,-25.45,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
37,0,0.28,0.58,-26.15,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
38,0,0.26,0.5,-26.41,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
39,0,0.24,0.46,-26.6,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
40,0,0.22,0.62,-27.2,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
41,0,0.2,0.65,-27.5,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
42,0,0.18,0.48,-28.12,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
43,0,0.16,0.74,-28.48,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
44,0,0.14,0.56,-28.48,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
45,0,0.12,0.65,-29.13,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
46,0,0.1,0.57,-29.43,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
47,0,0.08,0.57,-29.6,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
48,0,0.06,0.5,-29.93,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
49,0,0.04,0.71,-30.09,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
50,0,0.02,0.66,-30.75,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
51,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
52,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
53,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
54,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
55,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
56,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
57,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
58,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
59,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
60,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
61,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
62,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
63,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
64,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
65,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
66,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
67,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
68,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
69,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
70,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
71,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
72,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
73,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
74,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
75,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
76,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
77,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
78,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
79,1,0.0,0.33,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
80,1,0.0,0.22,-1.4,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__0,opt_anneal_energy_C
1,0,1.0,0.2,1.26,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
2,0,0.98,0.18,-3.85,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
3,0,0.96,0.12,-4.36,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
4,0,0.94,0.22,-4.55,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
5,0,0.92,0.29,-4.84,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
6,0,0.9,0.25,-5.43,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
7,0,0.88,0.3,-5.86,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
8,0,0.86,0.26,-6.3,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
9,0,0.84,0.26,-6.87,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
10,0,0.82,0.23,-7.57,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
11,0,0.8,0.26,-8.09,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
12,0,0.78,0.28,-8.74,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
13,0,0.76,0.29,-9.33,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
14,0,0.74,0.29,-10.03,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
15,0,0.72,0.31,-10.56,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
16,0,0.7,0.31,-11.4,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
17,0,0.68,0.31,-11.82,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
18,0,0.66,0.36,-12.21,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
19,0,0.64,0.39,-13.36,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
20,0,0.62,0.34,-14.33,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
21,0,0.6,0.34,-14.91,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
22,0,0.58,0.57,-15.08,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
23,0,0.56,0.35,-15.19,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
24,0,0.54,0.29,-15.93,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
25,0,0.52,0.44,-16.05,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
26,0,0.5,0.3,-16.16,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
27,0,0.48,0.39,-17.38,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
28,0,0.46,0.39,-18.02,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
29,0,0.44,0.5,-18.72,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
30,0,0.42,0.41,-19.5,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
31,0,0.4,0.34,-19.74,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
32,0,0.38,0.53,-19.8,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
33,0,0.36,0.37,-19.92,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
34,0,0.34,0.4,-20.45,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
35,0,0.32,0.49,-21.3,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
36,0,0.3,0.48,-21.67,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
37,0,0.28,0.55,-21.88,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
38,0,0.26,0.46,-22.01,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
39,0,0.24,0.64,-22.18,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
40,0,0.22,0.48,-22.41,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
41,0,0.2,0.53,-22.65,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
42,0,0.18,0.44,-22.93,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
43,0,0.16,0.45,-23.08,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
44,0,0.14,0.57,-23.67,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
45,0,0.12,0.57,-23.82,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
46,0,0.1,0.57,-24.16,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
47,0,0.08,0.65,-24.44,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
48,0,0.06,0.56,-25.09,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
49,0,0.04,0.57,-25.4,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
50,0,0.02,0.65,-25.7,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
51,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
52,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
53,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
54,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
55,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
56,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
57,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
58,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
59,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
60,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
61,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
62,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
63,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
64,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
65,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
66,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
67,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
68,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
69,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
70,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
71,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
72,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
73,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
74,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
75,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
76,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
77,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
78,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
79,1,0.0,0.16,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
80,1,0.0,0.13,-2.12,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__1,opt_anneal_energy_C
1,0,1.0,0.14,1.26,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
2,0,0.98,0.14,-3.5,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
3,0,0.96,0.15,-4.08,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
4,0,0.94,0.11,-4.66,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
5,0,0.92,0.18,-5.09,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
6,0,0.9,0.24,-5.83,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
7,0,0.88,0.13,-6.36,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
8,0,0.86,0.25,-6.43,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
9,0,0.84,0.19,-7.44,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
10,0,0.82,0.27,-7.96,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
11,0,0.8,0.26,-8.54,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
12,0,0.78,0.27,-9.09,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
13,0,0.76,0.3,-10.05,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
14,0,0.74,0.32,-10.82,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
15,0,0.72,0.35,-11.71,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
16,0,0.7,0.41,-12.64,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
17,0,0.68,0.33,-13.47,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
18,0,0.66,0.29,-14.43,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
19,0,0.64,0.31,-15.15,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
20,0,0.62,0.43,-15.79,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
21,0,0.6,0.44,-15.92,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
22,0,0.58,0.32,-16.05,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
23,0,0.56,0.39,-16.68,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
24,0,0.54,0.43,-16.73,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
25,0,0.52,0.37,-17.56,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
26,0,0.5,0.43,-17.7,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
27,0,0.48,0.51,-17.7,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
28,0,0.46,0.52,-18.22,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
29,0,0.44,0.35,-18.67,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
30,0,0.42,0.57,-18.98,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
31,0,0.4,0.65,-19.25,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
32,0,0.38,0.62,-19.39,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
33,0,0.36,0.65,-19.8,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
34,0,0.34,0.54,-19.87,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
35,0,0.32,0.57,-19.79,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
36,0,0.3,0.71,-19.9,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
37,0,0.28,0.6,-20.02,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
38,0,0.26,0.65,-19.82,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
39,0,0.24,0.72,-20.31,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
40,0,0.22,0.67,-20.46,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
41,0,0.2,0.55,-20.63,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
42,0,0.18,0.63,-20.56,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
43,0,0.16,0.78,-20.6,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
44,0,0.14,0.7,-21.23,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
45,0,0.12,0.78,-21.29,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
46,0,0.1,0.86,-21.27,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
47,0,0.08,0.79,-21.72,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
48,0,0.06,0.68,-21.54,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
49,0,0.04,0.86,-21.97,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
50,0,0.02,0.74,-22.49,stage_2,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
51,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
52,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
53,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
54,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
55,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
56,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
57,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
58,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
59,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
60,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
61,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
62,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
63,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
64,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
65,1,0.0,0.15,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
66,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
67,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
68,1,0.0,0.13,-3.08,stage_3,opt_anneal_energy_C__pa_pb1_wide_292363_5.out__2,opt_anneal_energy_C
